#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 291900      1.79e-02    4.95e-02      3.06e-04    3.37e-04      2.48e-03    6.86e-03    5.1e-05
 292000      2.42e-02    2.01e-02      1.91e-03    1.90e-03      3.29e-03    2.72e-03    5.1e-05
 292100      3.38e-02    4.92e-02      1.20e-03    1.24e-03      4.67e-03    6.81e-03    5.1e-05
 292200      2.10e-02    1.81e-02      1.24e-03    1.25e-03      2.88e-03    2.47e-03    5.1e-05
 292300      2.78e-02    2.24e-02      1.11e-03    1.19e-03      3.84e-03    3.08e-03    5.1e-05
 292400      3.98e-02    2.38e-02      9.51e-05    1.44e-04      5.52e-03    3.30e-03    5.1e-05
 292500      3.12e-02    1.98e-02      2.37e-04    2.75e-04      4.32e-03    2.75e-03    5.1e-05
 292600      2.63e-02    2.77e-02      1.74e-04    1.59e-04      3.65e-03    3.84e-03    5.1e-05
 292700      1.90e-02    1.88e-02      2.48e-04    2.30e-04      2.63e-03    2.61e-03    5.1e-05
 292800      2.96e-02    2.63e-02      3.80e-04    3.99e-04      4.11e-03    3.64e-03    5.1e-05
 292900      4.76e-02    4.53e-02      5.71e-04    6.13e-04      6.60e-03    6.27e-03    5.1e-05
 293000      3.13e-02    4.13e-02      3.33e-04    3.56e-04      4.34e-03    5.73e-03    5.1e-05
 293100      2.41e-02    4.34e-02      9.82e-04    1.01e-03      3.33e-03    6.01e-03    5.1e-05
 293200      3.96e-02    2.67e-02      5.07e-04    4.93e-04      5.49e-03    3.70e-03    5.1e-05
 293300      2.58e-02    1.97e-02      2.09e-04    1.94e-04      3.58e-03    2.73e-03    5.1e-05
 293400      2.14e-02    1.79e-02      1.02e-03    1.06e-03      2.95e-03    2.45e-03    5.1e-05
 293500      3.22e-02    2.15e-02      1.76e-03    1.72e-03      4.41e-03    2.93e-03    5.1e-05
 293600      3.93e-02    2.78e-02      1.18e-03    1.17e-03      5.43e-03    3.83e-03    5.1e-05
 293700      2.78e-02    4.23e-02      2.30e-04    2.01e-04      3.85e-03    5.87e-03    5.1e-05
 293800      2.57e-02    1.71e-02      1.33e-03    1.30e-03      3.53e-03    2.33e-03    5.1e-05
 293900      4.15e-02    3.20e-02      1.21e-04    1.52e-04      5.75e-03    4.44e-03    5.1e-05
 294000      3.80e-02    2.46e-02      1.16e-03    1.19e-03      5.26e-03    3.39e-03    5.1e-05
 294100      4.18e-02    2.82e-02      1.84e-03    1.81e-03      5.76e-03    3.86e-03    5.1e-05
 294200      3.08e-02    2.77e-02      1.17e-03    1.21e-03      4.25e-03    3.82e-03    5.1e-05
 294300      2.95e-02    2.72e-02      8.10e-04    7.91e-04      4.08e-03    3.77e-03    5.1e-05
 294400      3.05e-02    2.42e-02      1.50e-03    1.50e-03      4.19e-03    3.32e-03    5.1e-05
 294500      3.01e-02    4.75e-02      3.79e-04    2.98e-04      4.17e-03    6.58e-03    5.1e-05
 294600      1.87e-02    2.16e-02      6.66e-04    6.89e-04      2.58e-03    2.99e-03    5.1e-05
 294700      2.42e-02    1.82e-02      3.60e-04    3.55e-04      3.35e-03    2.53e-03    5.1e-05
 294800      3.72e-02    2.22e-02      1.96e-03    2.06e-03      5.10e-03    3.00e-03    5.1e-05
 294900      2.22e-02    3.02e-02      2.79e-04    2.99e-04      3.08e-03    4.18e-03    5.1e-05
 295000      2.38e-02    2.36e-02      5.49e-04    5.44e-04      3.38e-03    3.34e-03    4.9e-05
 295100      1.81e-02    1.81e-02      5.13e-04    5.13e-04      2.57e-03    2.57e-03    4.9e-05
 295200      3.19e-02    3.71e-02      8.40e-04    8.27e-04      4.53e-03    5.27e-03    4.9e-05
 295300      2.29e-02    1.99e-02      1.23e-04    1.14e-04      3.25e-03    2.83e-03    4.9e-05
 295400      2.54e-02    2.44e-02      1.27e-03    1.20e-03      3.59e-03    3.44e-03    4.9e-05
 295500      2.46e-02    2.16e-02      9.92e-04    9.74e-04      3.48e-03    3.05e-03    4.9e-05
 295600      2.96e-02    5.16e-02      6.04e-04    6.06e-04      4.20e-03    7.34e-03    4.9e-05
 295700      1.83e-02    2.62e-02      1.03e-03    9.98e-04      2.57e-03    3.71e-03    4.9e-05
 295800      3.21e-02    4.51e-02      1.15e-04    1.14e-04      4.56e-03    6.41e-03    4.9e-05
 295900      4.81e-02    2.20e-02      1.92e-04    2.29e-04      6.84e-03    3.13e-03    4.9e-05
 296000      1.93e-02    2.04e-02      1.34e-04    1.36e-04      2.75e-03    2.90e-03    4.9e-05
 296100      1.55e-02    1.72e-02      3.96e-04    4.03e-04      2.20e-03    2.44e-03    4.9e-05
 296200      3.07e-02    4.06e-02      9.67e-04    9.16e-04      4.36e-03    5.77e-03    4.9e-05
 296300      2.61e-02    2.93e-02      5.71e-05    5.42e-05      3.71e-03    4.16e-03    4.9e-05
 296400      2.93e-02    1.85e-02      9.82e-04    9.92e-04      4.16e-03    2.61e-03    4.9e-05
 296500      4.82e-02    3.28e-02      2.83e-05    7.13e-05      6.86e-03    4.67e-03    4.9e-05
 296600      3.37e-02    3.08e-02      2.75e-04    2.35e-04      4.79e-03    4.38e-03    4.9e-05
 296700      4.10e-02    2.71e-02      6.61e-04    6.92e-04      5.83e-03    3.85e-03    4.9e-05
 296800      5.98e-02    6.12e-02      1.93e-04    2.55e-04      8.50e-03    8.70e-03    4.9e-05
 296900      1.92e-02    2.45e-02      5.82e-04    5.88e-04      2.72e-03    3.47e-03    4.9e-05
 297000      2.25e-02    1.81e-02      5.54e-04    5.55e-04      3.19e-03    2.57e-03    4.9e-05
 297100      3.79e-02    2.82e-02      3.10e-04    2.75e-04      5.39e-03    4.01e-03    4.9e-05
 297200      2.72e-02    1.82e-02      5.22e-04    5.34e-04      3.87e-03    2.57e-03    4.9e-05
 297300      2.04e-02    4.27e-02      1.06e-03    1.07e-03      2.87e-03    6.06e-03    4.9e-05
 297400      2.86e-02    4.60e-02      1.66e-03    1.62e-03      4.00e-03    6.51e-03    4.9e-05
 297500      3.52e-02    4.94e-02      4.14e-04    4.41e-04      5.01e-03    7.02e-03    4.9e-05
 297600      3.02e-02    2.50e-02      7.86e-04    8.08e-04      4.28e-03    3.55e-03    4.9e-05
 297700      3.01e-02    3.26e-02      1.34e-03    1.36e-03      4.25e-03    4.61e-03    4.9e-05
 297800      4.52e-02    2.06e-02      4.61e-04    5.86e-04      6.42e-03    2.92e-03    4.9e-05
 297900      1.84e-02    2.23e-02      4.03e-04    3.99e-04      2.61e-03    3.16e-03    4.9e-05
 298000      4.45e-02    2.65e-02      1.04e-03    1.13e-03      6.32e-03    3.75e-03    4.9e-05
 298100      3.53e-02    3.31e-02      1.78e-03    1.82e-03      4.98e-03    4.67e-03    4.9e-05
 298200      2.90e-02    2.51e-02      1.23e-03    1.19e-03      4.10e-03    3.54e-03    4.9e-05
 298300      3.81e-02    2.74e-02      9.13e-04    9.39e-04      5.41e-03    3.88e-03    4.9e-05
 298400      2.98e-02    2.55e-02      3.15e-04    3.01e-04      4.24e-03    3.63e-03    4.9e-05
 298500      3.87e-02    3.25e-02      5.80e-04    6.05e-04      5.49e-03    4.61e-03    4.9e-05
 298600      2.08e-02    2.74e-02      3.84e-04    4.29e-04      2.96e-03    3.89e-03    4.9e-05
 298700      3.05e-02    1.83e-02      1.96e-03    1.97e-03      4.28e-03    2.51e-03    4.9e-05
 298800      1.94e-02    4.21e-02      4.69e-04    4.24e-04      2.76e-03    5.99e-03    4.9e-05
 298900      2.93e-02    2.61e-02      5.03e-04    4.70e-04      4.16e-03    3.71e-03    4.9e-05
 299000      2.07e-02    2.02e-02      1.47e-03    1.48e-03      2.89e-03    2.83e-03    4.9e-05
 299100      3.07e-02    2.13e-02      2.20e-04    2.78e-04      4.37e-03    3.03e-03    4.9e-05
 299200      1.63e-02    1.82e-02      3.38e-04    3.55e-04      2.31e-03    2.58e-03    4.9e-05
 299300      2.18e-02    2.01e-02      4.38e-05    6.38e-05      3.10e-03    2.85e-03    4.9e-05
 299400      2.11e-02    4.38e-02      6.04e-04    6.32e-04      3.00e-03    6.22e-03    4.9e-05
 299500      2.15e-02    4.76e-02      1.69e-03    1.63e-03      3.01e-03    6.74e-03    4.9e-05
 299600      5.21e-02    5.18e-02      1.53e-04    1.70e-04      7.40e-03    7.37e-03    4.9e-05
 299700      2.79e-02    2.62e-02      7.00e-04    7.24e-04      3.95e-03    3.71e-03    4.9e-05
 299800      2.09e-02    1.87e-02      1.46e-03    1.51e-03      2.92e-03    2.61e-03    4.9e-05
 299900      2.74e-02    4.56e-02      1.96e-03    2.02e-03      3.83e-03    6.45e-03    4.9e-05
 300000      2.16e-02    1.83e-02      3.02e-04    3.04e-04      3.15e-03    2.66e-03    4.6e-05
 300100      3.67e-02    4.50e-02      9.95e-04    9.68e-04      5.34e-03    6.56e-03    4.6e-05
 300200      3.22e-02    1.79e-02      3.31e-04    4.45e-04      4.69e-03    2.60e-03    4.6e-05
 300300      2.28e-02    1.81e-02      4.37e-04    4.73e-04      3.31e-03    2.63e-03    4.6e-05
 300400      2.59e-02    4.60e-02      1.21e-03    1.18e-03      3.76e-03    6.69e-03    4.6e-05
 300500      2.76e-02    2.34e-02      4.48e-04    4.62e-04      4.02e-03    3.40e-03    4.6e-05
 300600      2.40e-02    2.36e-02      1.35e-04    1.45e-04      3.50e-03    3.44e-03    4.6e-05
 300700      2.31e-02    1.99e-02      1.23e-03    1.27e-03      3.33e-03    2.87e-03    4.6e-05
 300800      3.23e-02    2.26e-02      8.08e-04    8.74e-04      4.70e-03    3.28e-03    4.6e-05
 300900      1.75e-02    2.34e-02      1.11e-03    1.13e-03      2.53e-03    3.39e-03    4.6e-05
 301000      1.58e-02    4.17e-02      1.01e-03    1.03e-03      2.28e-03    6.07e-03    4.6e-05
 301100      1.92e-02    2.65e-02      1.43e-03    1.42e-03      2.75e-03    3.84e-03    4.6e-05
 301200      3.38e-02    2.29e-02      1.59e-03    1.54e-03      4.88e-03    3.29e-03    4.6e-05
 301300      3.75e-02    2.12e-02      1.28e-03    1.40e-03      5.43e-03    3.05e-03    4.6e-05
 301400      3.49e-02    2.19e-02      5.71e-04    5.73e-04      5.08e-03    3.19e-03    4.6e-05
 301500      2.06e-02    2.29e-02      4.51e-04    4.31e-04      2.99e-03    3.34e-03    4.6e-05
 301600      2.88e-02    2.58e-02      1.49e-04    1.34e-04      4.20e-03    3.77e-03    4.6e-05
 301700      2.82e-02    4.87e-02      2.75e-03    2.77e-03      3.98e-03    7.04e-03    4.6e-05
 301800      2.44e-02    4.11e-02      1.83e-03    1.85e-03      3.50e-03    5.96e-03    4.6e-05
 301900      1.61e-02    4.33e-02      4.32e-04    4.12e-04      2.34e-03    6.30e-03    4.6e-05
 302000      2.29e-02    2.66e-02      9.13e-06    7.43e-05      3.34e-03    3.87e-03    4.6e-05
 302100      2.52e-02    2.27e-02      2.30e-04    2.36e-04      3.67e-03    3.32e-03    4.6e-05
 302200      2.57e-02    1.98e-02      4.09e-04    4.44e-04      3.75e-03    2.88e-03    4.6e-05
 302300      2.32e-02    4.56e-02      3.03e-05    1.21e-04      3.38e-03    6.65e-03    4.6e-05
 302400      3.26e-02    2.85e-02      7.24e-04    6.85e-04      4.75e-03    4.15e-03    4.6e-05
 302500      2.10e-02    2.29e-02      8.26e-04    7.92e-04      3.05e-03    3.33e-03    4.6e-05
 302600      2.54e-02    2.29e-02      1.12e-03    1.07e-03      3.68e-03    3.32e-03    4.6e-05
 302700      3.13e-02    4.30e-02      6.32e-04    6.90e-04      4.56e-03    6.27e-03    4.6e-05
 302800      3.45e-02    3.01e-02      1.67e-03    1.72e-03      4.99e-03    4.35e-03    4.6e-05
 302900      5.23e-02    3.84e-02      3.34e-04    3.82e-04      7.62e-03    5.60e-03    4.6e-05
 303000      2.22e-02    2.31e-02      4.03e-04    4.29e-04      3.24e-03    3.36e-03    4.6e-05
 303100      2.72e-02    4.20e-02      2.11e-03    2.13e-03      3.89e-03    6.07e-03    4.6e-05
 303200      2.00e-02    2.10e-02      1.15e-03    1.14e-03      2.88e-03    3.04e-03    4.6e-05
 303300      3.25e-02    2.40e-02      1.22e-04    9.42e-05      4.74e-03    3.50e-03    4.6e-05
 303400      3.21e-02    2.14e-02      9.91e-04    1.03e-03      4.66e-03    3.11e-03    4.6e-05
 303500      3.28e-02    2.32e-02      3.66e-04    3.21e-04      4.79e-03    3.38e-03    4.6e-05
 303600      3.96e-02    1.91e-02      1.10e-03    1.18e-03      5.75e-03    2.76e-03    4.6e-05
 303700      4.13e-02    4.55e-02      1.09e-03    1.05e-03      6.01e-03    6.62e-03    4.6e-05
 303800      1.97e-02    1.95e-02      8.18e-04    7.97e-04      2.85e-03    2.83e-03    4.6e-05
 303900      2.40e-02    2.37e-02      8.18e-05    1.23e-04      3.50e-03    3.46e-03    4.6e-05
 304000      2.36e-02    2.07e-02      1.04e-03    1.05e-03      3.43e-03    3.00e-03    4.6e-05
 304100      1.99e-02    1.65e-02      5.79e-04    5.66e-04      2.90e-03    2.39e-03    4.6e-05
 304200      4.60e-02    2.59e-02      5.63e-04    5.92e-04      6.71e-03    3.77e-03    4.6e-05
 304300      1.94e-02    2.08e-02      7.01e-04    7.21e-04      2.81e-03    3.02e-03    4.6e-05
 304400      2.96e-02    1.96e-02      1.70e-04    2.57e-04      4.32e-03    2.86e-03    4.6e-05
 304500      2.03e-02    2.10e-02      2.32e-04    2.65e-04      2.96e-03    3.06e-03    4.6e-05
 304600      2.17e-02    1.52e-02      3.76e-04    3.53e-04      3.16e-03    2.21e-03    4.6e-05
 304700      3.63e-02    2.55e-02      1.32e-04    1.07e-04      5.30e-03    3.72e-03    4.6e-05
 304800      2.20e-02    1.84e-02      9.24e-05    1.21e-04      3.21e-03    2.68e-03    4.6e-05
 304900      3.03e-02    4.62e-02      6.98e-04    7.40e-04      4.41e-03    6.74e-03    4.6e-05
 305000      1.99e-02    4.67e-02      2.70e-04    2.85e-04      2.97e-03    6.98e-03    4.4e-05
 305100      1.91e-02    2.19e-02      1.35e-03    1.36e-03      2.82e-03    3.24e-03    4.4e-05
 305200      2.46e-02    4.10e-02      1.74e-03    1.76e-03      3.63e-03    6.10e-03    4.4e-05
 305300      1.67e-02    1.76e-02      4.78e-04    5.14e-04      2.49e-03    2.63e-03    4.4e-05
 305400      1.51e-02    1.92e-02      1.54e-03    1.54e-03      2.19e-03    2.81e-03    4.4e-05
 305500      2.56e-02    4.34e-02      7.41e-04    7.94e-04      3.82e-03    6.48e-03    4.4e-05
 305600      2.47e-02    4.75e-02      5.67e-04    4.72e-04      3.68e-03    7.10e-03    4.4e-05
 305700      2.45e-02    1.96e-02      1.42e-03    1.41e-03      3.63e-03    2.89e-03    4.4e-05
 305800      1.62e-02    1.69e-02      6.07e-04    6.19e-04      2.41e-03    2.52e-03    4.4e-05
 305900      1.77e-02    4.15e-02      1.31e-03    1.34e-03      2.60e-03    6.19e-03    4.4e-05
 306000      4.25e-02    1.99e-02      3.08e-04    3.14e-04      6.36e-03    2.98e-03    4.4e-05
 306100      4.18e-02    1.73e-02      2.90e-03    2.89e-03      6.11e-03    2.37e-03    4.4e-05
 306200      2.31e-02    2.23e-02      5.32e-04    5.28e-04      3.45e-03    3.33e-03    4.4e-05
 306300      1.79e-02    1.99e-02      1.57e-03    1.61e-03      2.61e-03    2.91e-03    4.4e-05
 306400      3.42e-02    1.90e-02      1.10e-03    1.11e-03      5.09e-03    2.81e-03    4.4e-05
 306500      1.52e-02    1.76e-02      1.12e-03    1.13e-03      2.24e-03    2.60e-03    4.4e-05
 306600      2.59e-02    1.76e-02      7.47e-04    7.65e-04      3.87e-03    2.62e-03    4.4e-05
 306700      2.39e-02    2.45e-02      1.04e-03    1.00e-03      3.55e-03    3.64e-03    4.4e-05
 306800      2.05e-02    1.93e-02      3.53e-04    3.50e-04      3.06e-03    2.89e-03    4.4e-05
 306900      2.00e-02    4.16e-02      1.22e-04    1.58e-04      2.99e-03    6.22e-03    4.4e-05
 307000      2.26e-02    2.46e-02      8.90e-04    8.76e-04      3.36e-03    3.66e-03    4.4e-05
 307100      1.90e-02    1.73e-02      8.54e-05    9.24e-05      2.84e-03    2.58e-03    4.4e-05
 307200      2.35e-02    1.88e-02      5.67e-04    5.28e-04      3.50e-03    2.81e-03    4.4e-05
 307300      3.25e-02    2.20e-02      1.78e-03    1.79e-03      4.81e-03    3.22e-03    4.4e-05
 307400      1.98e-02    4.62e-02      9.99e-04    1.01e-03      2.94e-03    6.90e-03    4.4e-05
 307500      2.14e-02    4.56e-02      4.75e-05    1.46e-04      3.20e-03    6.82e-03    4.4e-05
 307600      2.01e-02    2.11e-02      1.47e-03    1.49e-03      2.96e-03    3.12e-03    4.4e-05
 307700      2.84e-02    2.03e-02      1.84e-03    1.83e-03      4.18e-03    2.97e-03    4.4e-05
 307800      1.96e-02    2.63e-02      7.46e-04    8.21e-04      2.92e-03    3.92e-03    4.4e-05
 307900      2.00e-02    1.83e-02      1.01e-03    1.00e-03      2.97e-03    2.70e-03    4.4e-05
 308000      2.29e-02    1.97e-02      1.08e-03    1.09e-03      3.40e-03    2.92e-03    4.4e-05
 308100      1.68e-02    4.31e-02      7.14e-05    1.04e-04      2.52e-03    6.45e-03    4.4e-05
 308200      4.93e-02    1.76e-02      1.21e-03    1.20e-03      7.35e-03    2.59e-03    4.4e-05
 308300      3.36e-02    3.68e-02      2.31e-03    2.34e-03      4.96e-03    5.44e-03    4.4e-05
 308400      2.83e-02    1.86e-02      1.25e-04    7.81e-05      4.24e-03    2.78e-03    4.4e-05
 308500      3.08e-02    4.28e-02      1.33e-04    2.73e-04      4.60e-03    6.40e-03    4.4e-05
 308600      2.89e-02    4.20e-02      6.07e-04    5.33e-04      4.32e-03    6.28e-03    4.4e-05
 308700      5.61e-02    4.30e-02      1.97e-03    1.82e-03      8.36e-03    6.40e-03    4.4e-05
 308800      2.15e-02    1.64e-02      5.02e-04    4.61e-04      3.21e-03    2.45e-03    4.4e-05
 308900      3.07e-02    4.60e-02      3.89e-04    3.81e-04      4.59e-03    6.88e-03    4.4e-05
 309000      2.05e-02    2.07e-02      5.06e-05    7.91e-05      3.06e-03    3.09e-03    4.4e-05
 309100      1.61e-02    1.80e-02      1.31e-03    1.26e-03      2.36e-03    2.65e-03    4.4e-05
 309200      2.62e-02    2.32e-02      1.17e-04    1.64e-04      3.92e-03    3.46e-03    4.4e-05
 309300      1.88e-02    1.74e-02      8.33e-04    8.27e-04      2.80e-03    2.58e-03    4.4e-05
 309400      2.50e-02    2.03e-02      5.63e-04    5.72e-04      3.74e-03    3.03e-03    4.4e-05
 309500      4.32e-02    2.19e-02      1.61e-03    1.62e-03      6.42e-03    3.23e-03    4.4e-05
 309600      2.67e-02    3.03e-02      3.28e-04    2.78e-04      3.99e-03    4.52e-03    4.4e-05
 309700      2.11e-02    4.35e-02      1.22e-03    1.23e-03      3.12e-03    6.50e-03    4.4e-05
 309800      3.25e-02    2.46e-02      8.44e-04    8.60e-04      4.85e-03    3.66e-03    4.4e-05
 309900      1.61e-02    2.19e-02      6.89e-04    6.69e-04      2.40e-03    3.26e-03    4.4e-05
 310000      1.98e-02    2.16e-02      3.61e-04    3.55e-04      3.03e-03    3.30e-03    4.2e-05
 310100      1.91e-02    2.26e-02      6.29e-04    6.54e-04      2.92e-03    3.45e-03    4.2e-05
 310200      2.33e-02    3.07e-02      2.33e-03    2.32e-03      3.46e-03    4.62e-03    4.2e-05
 310300      2.76e-02    2.53e-02      2.26e-03    2.27e-03      4.14e-03    3.79e-03    4.2e-05
 310400      2.33e-02    3.55e-02      6.18e-04    6.17e-04      3.57e-03    5.44e-03    4.2e-05
 310500      2.74e-02    2.98e-02      1.27e-04    1.55e-04      4.20e-03    4.57e-03    4.2e-05
 310600      1.53e-02    1.61e-02      5.54e-05    4.77e-05      2.35e-03    2.47e-03    4.2e-05
 310700      2.52e-02    3.83e-02      9.73e-04    9.38e-04      3.84e-03    5.86e-03    4.2e-05
 310800      2.54e-02    2.11e-02      4.43e-04    4.35e-04      3.89e-03    3.24e-03    4.2e-05
 310900      2.12e-02    3.43e-02      1.08e-03    1.09e-03      3.23e-03    5.24e-03    4.2e-05
 311000      2.83e-02    2.16e-02      3.03e-04    2.96e-04      4.34e-03    3.31e-03    4.2e-05
 311100      2.81e-02    2.19e-02      9.26e-05    4.60e-05      4.30e-03    3.36e-03    4.2e-05
 311200      1.65e-02    1.65e-02      1.14e-03    1.14e-03      2.49e-03    2.49e-03    4.2e-05
 311300      1.70e-02    2.05e-02      6.69e-04    6.85e-04      2.60e-03    3.13e-03    4.2e-05
 311400      3.42e-02    4.27e-02      7.93e-04    7.62e-04      5.23e-03    6.53e-03    4.2e-05
 311500      3.32e-02    2.87e-02      6.52e-04    5.68e-04      5.09e-03    4.40e-03    4.2e-05
 311600      2.18e-02    2.21e-02      9.08e-04    9.50e-04      3.33e-03    3.38e-03    4.2e-05
 311700      2.25e-02    1.88e-02      4.55e-04    4.66e-04      3.44e-03    2.88e-03    4.2e-05
 311800      1.93e-02    1.57e-02      3.42e-04    3.12e-04      2.96e-03    2.40e-03    4.2e-05
 311900      2.49e-02    2.21e-02      3.83e-04    3.91e-04      3.82e-03    3.38e-03    4.2e-05
 312000      2.28e-02    1.97e-02      1.21e-03    1.22e-03      3.46e-03    2.99e-03    4.2e-05
 312100      2.89e-02    1.79e-02      1.16e-04    8.40e-05      4.44e-03    2.74e-03    4.2e-05
 312200      2.83e-02    2.13e-02      1.06e-03    1.10e-03      4.31e-03    3.24e-03    4.2e-05
 312300      1.85e-02    1.90e-02      4.82e-05    5.41e-05      2.84e-03    2.91e-03    4.2e-05
 312400      2.25e-02    4.04e-02      2.44e-04    2.78e-04      3.45e-03    6.19e-03    4.2e-05
 312500      2.50e-02    2.24e-02      5.66e-04    5.62e-04      3.82e-03    3.42e-03    4.2e-05
 312600      2.13e-02    2.45e-02      8.99e-04    9.03e-04      3.24e-03    3.74e-03    4.2e-05
 312700      2.96e-02    1.59e-02      1.36e-03    1.36e-03      4.51e-03    2.39e-03    4.2e-05
 312800      3.15e-02    2.43e-02      1.02e-03    9.37e-04      4.81e-03    3.71e-03    4.2e-05
 312900      2.42e-02    2.62e-02      4.39e-04    4.47e-04      3.71e-03    4.01e-03    4.2e-05
 313000      1.74e-02    1.85e-02      1.77e-03    1.73e-03      2.58e-03    2.77e-03    4.2e-05
 313100      2.27e-02    4.46e-02      1.49e-03    1.46e-03      3.44e-03    6.82e-03    4.2e-05
 313200      4.01e-02    4.13e-02      1.77e-03    1.81e-03      6.11e-03    6.30e-03    4.2e-05
 313300      2.30e-02    2.28e-02      6.78e-04    6.85e-04      3.51e-03    3.49e-03    4.2e-05
 313400      1.68e-02    2.04e-02      6.80e-05    9.86e-05      2.57e-03    3.12e-03    4.2e-05
 313500      2.11e-02    2.21e-02      1.45e-03    1.47e-03      3.18e-03    3.34e-03    4.2e-05
 313600      1.67e-02    1.72e-02      8.80e-05    8.08e-05      2.56e-03    2.64e-03    4.2e-05
 313700      2.08e-02    4.04e-02      1.93e-04    1.82e-04      3.19e-03    6.19e-03    4.2e-05
 313800      3.14e-02    2.23e-02      1.22e-04    1.07e-04      4.81e-03    3.42e-03    4.2e-05
 313900      2.72e-02    2.77e-02      2.31e-03    2.24e-03      4.08e-03    4.17e-03    4.2e-05
 314000      3.00e-02    1.73e-02      4.14e-04    4.37e-04      4.60e-03    2.65e-03    4.2e-05
 314100      2.68e-02    3.03e-02      1.01e-03    1.06e-03      4.09e-03    4.63e-03    4.2e-05
 314200      3.81e-02    2.30e-02      1.33e-04    1.31e-04      5.84e-03    3.52e-03    4.2e-05
 314300      2.16e-02    2.06e-02      4.10e-04    4.19e-04      3.30e-03    3.15e-03    4.2e-05
 314400      1.97e-02    3.29e-02      3.37e-04    3.78e-04      3.01e-03    5.04e-03    4.2e-05
 314500      4.30e-02    1.89e-02      4.58e-04    3.46e-04      6.59e-03    2.90e-03    4.2e-05
 314600      2.05e-02    2.23e-02      2.06e-04    1.74e-04      3.14e-03    3.41e-03    4.2e-05
 314700      1.61e-02    1.68e-02      7.18e-04    7.04e-04      2.45e-03    2.56e-03    4.2e-05
 314800      3.62e-02    1.79e-02      1.16e-03    1.10e-03      5.52e-03    2.71e-03    4.2e-05
 314900      1.82e-02    4.13e-02      4.34e-04    4.73e-04      2.78e-03    6.33e-03    4.2e-05
 315000      1.88e-02    2.12e-02      3.22e-03    3.22e-03      2.68e-03    3.10e-03    4.0e-05
 315100      1.64e-02    1.54e-02      7.96e-04    7.86e-04      2.56e-03    2.41e-03    4.0e-05
 315200      2.15e-02    1.77e-02      4.24e-04    3.92e-04      3.37e-03    2.78e-03    4.0e-05
 315300      1.85e-02    2.17e-02      5.29e-04    4.59e-04      2.90e-03    3.40e-03    4.0e-05
 315400      2.08e-02    1.59e-02      5.26e-04    4.86e-04      3.27e-03    2.50e-03    4.0e-05
 315500      2.26e-02    2.15e-02      1.20e-03    1.21e-03      3.52e-03    3.35e-03    4.0e-05
 315600      1.63e-02    2.38e-02      8.22e-04    7.59e-04      2.55e-03    3.72e-03    4.0e-05
 315700      1.36e-02    2.34e-02      8.25e-05    8.37e-05      2.14e-03    3.68e-03    4.0e-05
 315800      2.73e-02    4.20e-02      8.44e-04    9.52e-04      4.28e-03    6.59e-03    4.0e-05
 315900      3.76e-02    1.79e-02      1.73e-03    1.81e-03      5.86e-03    2.73e-03    4.0e-05
 316000      1.89e-02    1.57e-02      7.90e-04    7.23e-04      2.96e-03    2.46e-03    4.0e-05
 316100      3.55e-02    4.18e-02      9.76e-04    1.00e-03      5.56e-03    6.55e-03    4.0e-05
 316200      2.17e-02    1.81e-02      8.83e-04    9.22e-04      3.40e-03    2.82e-03    4.0e-05
 316300      2.25e-02    2.48e-02      1.17e-03    1.06e-03      3.51e-03    3.88e-03    4.0e-05
 316400      1.93e-02    2.18e-02      5.46e-04    5.58e-04      3.02e-03    3.42e-03    4.0e-05
 316500      1.54e-02    1.49e-02      8.09e-04    7.83e-04      2.41e-03    2.32e-03    4.0e-05
 316600      1.63e-02    2.15e-02      3.01e-04    2.93e-04      2.57e-03    3.38e-03    4.0e-05
 316700      1.83e-02    2.20e-02      9.85e-05    9.97e-05      2.88e-03    3.46e-03    4.0e-05
 316800      2.44e-02    2.04e-02      7.10e-05    5.60e-05      3.83e-03    3.21e-03    4.0e-05
 316900      1.88e-02    3.61e-02      3.53e-05    8.60e-05      2.95e-03    5.68e-03    4.0e-05
 317000      1.82e-02    2.27e-02      1.74e-03    1.77e-03      2.78e-03    3.50e-03    4.0e-05
 317100      1.93e-02    3.58e-02      9.09e-04    9.03e-04      3.01e-03    5.61e-03    4.0e-05
 317200      2.55e-02    4.09e-02      1.35e-03    1.30e-03      3.97e-03    6.42e-03    4.0e-05
 317300      2.93e-02    3.87e-02      8.48e-04    8.88e-04      4.60e-03    6.07e-03    4.0e-05
 317400      1.90e-02    1.99e-02      1.46e-03    1.49e-03      2.93e-03    3.08e-03    4.0e-05
 317500      1.61e-02    1.66e-02      1.63e-04    1.86e-04      2.53e-03    2.60e-03    4.0e-05
 317600      1.77e-02    1.65e-02      7.61e-04    7.81e-04      2.76e-03    2.58e-03    4.0e-05
 317700      2.25e-02    1.82e-02      4.42e-04    4.86e-04      3.52e-03    2.86e-03    4.0e-05
 317800      3.64e-02    2.00e-02      1.06e-03    1.08e-03      5.71e-03    3.11e-03    4.0e-05
 317900      1.39e-02    1.95e-02      7.87e-04    7.56e-04      2.17e-03    3.05e-03    4.0e-05
 318000      2.50e-02    2.00e-02      9.07e-04    9.15e-04      3.91e-03    3.12e-03    4.0e-05
